codTrafo,dirTrafo,latTrafo,lngTrafo,potencia,potenciaDisponible,potenciaSoliAprobadas,potenciaNeta,demandaEnergiaUno,energiaEntregarHora,energiaDisponible,pctPotencia,pctEnergia,fases,codCircuito,circuito,codSubE,codBarrio,codCiudad,codPropietario,formTrafo,nodoTrafo,codTrafoDis,codigoTipoApoyo,demandaEnergiaDos,energiaEntregarHoraPico
E57598,cll56n #3bn-35,3.486843,-76.514512,75,37.5,0,37.5,19.53,0,19.53,0.0,0.0,2,14 306,6,14 ,027,01,E,NIVELII,1112813,7734,01,24.86,0
P12760,K  6        45      120                          0,3.460004,-76.503401,150,75.0,0,75.0,17.97,0,17.97,0.0,0.0,3,03 307,7,03 ,001,01,P,,2230283,23802,07,17.97,0
E15347,Cra 4B No. 36-57,3.460468,-76.511852,112.5,56.25,0,56.25,29.5,0,29.5,0.0,0.0,3,03 315,15,03 ,050,01,E,NIVELII,1032232,16652,01,29.5,0
P13969,C 27         9       42LC10 2                    0,3.451075,-76.517909,112.5,56.25,0,56.25,21.93,0,21.93,0.0,0.0,3,03 308,8,03 ,001,01,2,,2408520,26416,01,21.93,0
P8299,CLL24N #5AN-35,3.466374,-76.528035,75,37.5,0,37.5,25.82,0,25.82,0.0,0.0,3,02 304,4,02 ,015,01,P,NIVELII,5270979,15333,01,25.82,0
P7183,A009A    N 021      059       0,3.463926,-76.533794,150,75.0,0,75.0,45.32,0,45.32,0.0,0.0,3,02 303,3,02 ,016,01,P,,5180546,16009,07,80.79,0
E19173,C  5     O   4A      51                          0,3.453101,-76.544705,400,200.0,0,200.0,147.57,0,147.57,0.0,0.0,3,01 311,11,01 ,001,01,E,,2223953,24813,07,156.51,0
P7215,AV 2N CL 30,3.463975,-76.520388,45,22.5,0,22.5,11.03,0,11.03,0.0,0.0,3,03 301,1,03 ,017,01,P,NIVELII,1049534,1998,01,11.03,0
P4208,Cra 2 B No. 44-50,3.465028,-76.507595,75,37.5,0,37.5,12.28,0,12.28,0.0,0.0,3,03 315,15,03 ,051,01,P,NIVELII,5074851,2619,01,12.28,0
P6725,ALMACENAR BOLIVARIANO CR 4 CL 39,3.468997,-76.514562,75,37.5,0,37.5,18.38,0,18.38,0.0,0.0,3,03 301,1,03 ,063,01,P,NIVELII,5147140,11389,07,18.38,0
P12200,A008     N 010     N091                          0,3.456861,-76.535482,112.5,56.25,0,56.25,49.64,0,49.64,0.0,0.0,3,02 307,7,02 ,001,01,P,,2114437,23314,07,49.64,0
E1618,C044       006B     012       0,3.459507,-76.507054,100,50.0,0,50.0,11.98,0,11.98,0.0,0.0,3,03 307,7,03 ,062,01,E,NIVELII,1037927,2104,01,11.98,0
P7348,cra  7a   32-75,3.45645,-76.513281,112.5,56.25,0,56.25,15.88,0,15.88,0.0,0.0,3,03 304,4,03 ,049,01,P,NIVELII,5191955,2090,01,15.88,0
P14160,C023       007      039       0,3.453537,-76.52133,500,250.0,0,250.0,167.12,0,167.12,0.0,0.0,3,03 534,34,03 ,042,01,2,,2355116,26798,07,167.12,0
P14221,K 38         9       40BG 2                      1,3.496613,-76.523633,112.5,56.25,0,56.25,19.9,0,19.9,0.0,0.0,3,14 311,11,14 ,001,01,2,,2510219,27062,01,19.9,0
P12794,A  6A       35       75   2                      0,3.473268,-76.527471,1800,900.0,0,900.0,622.36,0,622.36,0.0,0.0,3,02 313,13,02 ,001,01,P,,2232120,24854,07,622.36,0
P5895,AV 4N #38N-108,3.477311,-76.523046,45,22.5,0,22.5,16.35,0,16.35,0.0,0.0,3,23 303,3,23,017,01,P,NIVELII,5077842,15371,01,16.35,0
P7615,Calle 36 No. 2-60,3.462626,-76.513156,45,22.5,0,22.5,3.5,0,3.5,0.0,0.0,3,03 316,16,03 ,048,01,P,NIVELII,5208386,2712,01,3.5,0
E16385,A  3     N   7     N 46                          0,3.454296,-76.537056,400,200.0,0,200.0,99.87,0,99.87,0.0,0.0,3,01 311,11,01 ,012,01,E,,6490913,18426,07,99.87,0
P13616,C 32         8A      95LC                        0,3.452453,-76.513425,300,150.0,0,150.0,58.49,0,58.49,0.0,0.0,3,03 308,8,03 ,001,01,P,,2361582,25699,07,58.49,0
P11785,A  3     N  32A    N 40                          -,3.469622,-76.521865,1000,500.0,0,500.0,423.58,0,423.58,0.0,0.0,3,02 311,11,02 ,001,01,P,,1483382,20280,07,423.58,0
E2398,KR7#17-19,3.452126,-76.526999,45,22.5,0,22.5,0.22,0,0.22,0.0,0.0,3,03 312,12,03 ,042,01,E,NIVELII,1033344,2548,01,0.22,0
P7652,cl43 av4n,3.479909,-76.52164,75,37.5,0,37.5,31.77,0,31.77,0.0,0.0,3,02 311,11,02 ,026,01,P,NIVELII,5214432,1560,07,31.77,0
P9137,AV 2A BIS 31 121,3.4663,-76.519936,112.5,56.25,0,56.25,27.58,0,27.58,0.0,0.0,3,03 301,1,03 ,017,01,P,NIVELII,1049607,2000,01,27.58,0
P297,RAV.4N#10-130                                    -,3.45556,-76.534334,250,125.0,0,125.0,86.41,0,86.41,0.0,0.0,3,02 306,6,02 ,013,01,P,,1189603,15893,07,86.41,0
E13361,CLL23N #2AN.ESQ.,3.462155,-76.525752,112.5,56.25,0,56.25,38.73,0,38.73,0.0,0.0,3,02 304,4,02 ,015,01,E,NIVELII,5298016,1128,01,38.73,0
P11038,K  4        22       28                          0,3.45683,-76.523801,112.5,56.25,0,56.25,6.49,0,6.49,0.0,0.0,3,03 303,3,03 ,080,01,P,,6477011,18373,01,6.49,0
P4543,CL14#8N-44,3.458631,-76.534494,150,75.0,0,75.0,66.19,0,66.19,0.0,0.0,3,02 307,7,02 ,013,01,P,NIVELII,5000432,1334,01,66.19,0
P10600,RALIMENTA CONTRALORIA GRAL REPUBLICA A3N 61N-02  -,3.488414,-76.510127,112.5,56.25,0,56.25,29.3,0,29.3,0.0,0.0,3,14 306,6,14 ,023,01,P,NIVELII,5043123,17325,01,37.29,0
P9090,R TRES CRUCES MONTEBBELLO - POSTE C-63           -,3.466564,-76.545428,50,25.0,0,25.0,20.59,0,20.59,0.0,0.0,2,02 315,15,02 ,001,01,P,NIVELII,5259151,1853,01,20.59,0
P13499,K 39        12A      19                          1,3.494166,-76.516224,630,315.0,0,315.0,89.12,0,89.12,0.0,0.0,3,14 305,5,14 ,001,01,P,,2359448,25497,07,89.12,0
P4490,salud total,3.452448,-76.536707,75,37.5,0,37.5,18.73,0,18.73,0.0,0.0,3,01 311,11,01 ,012,01,P,NIVELII,5009022,853,07,18.73,0
E16021,,3.495012,-76.517645,75,37.5,0,37.5,10.61,0,10.61,0.0,0.0,3,14 305,5,14 ,001,01,E,,5291208,11476,01,10.61,0
P788,K  1D       44       01                          -,3.470217,-76.50946,315,157.5,0,157.5,53.93,0,53.93,0.0,0.0,3,03 310,10,03 ,070,01,P,NIVELII,1193651,2452,07,53.93,0
P692,K 38        12A     160                          1,3.494433,-76.515147,225,112.5,0,112.5,31.83,0,31.83,0.0,0.0,3,14 305,5,14 ,001,01,P,NIVELII,1112244,7628,02,31.83,0
P13575,A  7     N  28       69                          0,3.471522,-76.530692,75,37.5,0,37.5,25.93,0,25.93,0.0,0.0,3,02 313,13,02 ,016,01,P,NIVELII,2360501,25728,01,25.93,0
P2290,kr  39#13-106,3.492827,-76.513107,75,37.5,0,37.5,10.61,0,10.61,0.0,0.0,3,14 305,5,14 ,001,01,P,NIVELII,1221108,7663,01,10.61,0
P10641,C 58     N   1      141                          0,3.480537,-76.502,150,75.0,0,75.0,38.7,0,38.7,0.0,0.0,3,17 316,16,17 ,001,01,P,,1054350,23641,01,38.7,0
P6800,icetex,3.452695,-76.536515,150,75.0,0,75.0,37.45,0,37.45,0.0,0.0,3,01 311,11,01 ,012,01,P,NIVELII,5150507,14920,07,37.45,0
P8072,call  15carr39,3.491611,-76.509107,45,22.5,0,22.5,6.37,0,6.37,0.0,0.0,3,14 305,5,14 ,001,01,P,NIVELII,5252229,7683,01,6.37,0
P3780,K 38         9      106                          1,3.496531,-76.52279,45,22.5,0,22.5,7.96,0,7.96,0.0,0.0,3,14 311,11,14 ,001,01,P,NIVELII,1045474,7993,01,7.96,0
P6718,A010A    N 012      036                          0,3.45955,-76.537307,400,200.0,0,200.0,176.52,0,176.52,0.0,0.0,3,02 307,7,02 ,001,01,P,NIVELI,5140030,15957,07,176.52,0
P9085,,3.487203,-76.530577,50,25.0,0,25.0,15.37,0,15.37,0.0,0.0,2,23 301,1,23,001,01,P,,1048236,1695,01,18.4,0
P4211,cll 58n #2gn-69,3.486516,-76.510214,150,75.0,0,75.0,39.06,0,39.06,0.0,0.0,3,14 306,6,14 ,023,01,P,NIVELII,1213512,7796,07,49.72,0
P212,C 23D    N   5C      56                          -,3.465187,-76.529812,200,100.0,0,100.0,68.85,0,68.85,0.0,0.0,3,02 304,4,02 ,015,01,P,NIVELII,1183974,1161,07,68.85,0
P5747,Cl22,3.46286,-76.527908,225,112.5,0,112.5,77.45,0,77.45,0.0,0.0,3,02 304,4,02 ,015,01,P,NIVELII,5047242,1185,07,77.45,0
P9000,RLAVERLAM S.A K5#47-165                          0,3.463144,-76.501007,500,250.0,0,250.0,59.91,0,59.91,0.0,0.0,3,03 307,7,03 ,071,01,P,NIVELII,1165704,2209,07,59.91,0
P2016,A010     N 024     N036                          0,3.466396,-76.534072,150,75.0,0,75.0,45.32,0,45.32,0.0,0.0,3,02 303,3,02 ,016,01,P,NIVELII,6353347,11333,07,80.79,0
P4748,AV9AN #16N-18,3.460647,-76.533309,75,37.5,0,37.5,22.66,0,22.66,0.0,0.0,3,02 303,3,02 ,013,01,P,NIVELII,5284392,1081,01,40.39,0
P4419,KR5#24-63,3.456855,-76.520883,45,22.5,0,22.5,0.22,0,0.22,0.0,0.0,3,03 312,12,03 ,042,01,P,NIVELII,5195527,2531,01,0.22,0
P12572,A005A    N 020      068                          0,3.462007,-76.529297,150,75.0,0,75.0,51.64,0,51.64,0.0,0.0,3,02 304,4,02 ,001,01,P,,2217571,23162,07,51.64,0
P5344,cra 1 cll 32 nte,3.464427,-76.516228,150,75.0,0,75.0,11.66,0,11.66,0.0,0.0,3,03 316,16,03 ,055,01,P,NIVELII,5042437,2751,07,11.66,0
P12474,K 37        15      150                          1,3.493548,-76.508391,112.5,56.25,0,56.25,15.91,0,15.91,0.0,0.0,3,14 305,5,14 ,001,01,P,,2203090,22895,01,15.91,0
P1772,gran c c cra5,3.45321,-76.529295,500,250.0,0,250.0,-32.85,0,-32.85,0.0,0.0,3,06 313,13,06 ,042,01,P,NIVELII,5259371,12928,07,-32.85,0
P2615,cl44  cr1g,3.467256,-76.508421,150,75.0,0,75.0,25.68,0,25.68,0.0,0.0,3,03 310,10,03 ,051,01,P,NIVELII,1193996,2454,02,25.68,0
E16214,C026     N 006     N055                          0,3.468413,-76.529985,112.5,56.25,0,56.25,38.73,0,38.73,0.0,0.0,3,02 304,4,02 ,016,01,E,NIVELII,1040286,18155,01,38.73,0
E11683,cl47  1d-07,3.469896,-76.504645,112.5,56.25,0,56.25,19.26,0,19.26,0.0,0.0,3,03 310,10,03 ,071,01,E,NIVELII,1035428,2441,01,19.26,0
E15238,CL 21 CR 2,3.457494,-76.52554,300,150.0,45,105.0,17.3,8,9.3,30.0,46.24277456647399,3,03 303,3,03 ,042,01,E,NIVELII,5268257,2580,07,17.3,8
P990,Cl21n #2n-32,3.460862,-76.526941,112.5,56.25,0,56.25,38.73,0,38.73,0.0,0.0,3,02 304,4,02 ,014,01,P,NIVELII,1184181,1215,07,38.73,0
E17489,cl42n  6n,3.471335,-76.513592,112.5,56.25,0,56.25,47.65,0,47.65,0.0,0.0,3,02 311,11,02 ,057,01,E,NIVELII,1050681,23341,01,47.65,0
E15981,cl16    5n46,3.459232,-76.532154,112.5,56.25,0,56.25,38.89,0,38.89,0.0,0.0,3,02 306,6,02 ,013,01,E,NIVELII,1044001,17997,01,38.89,0
E9632,CL 47CN #3N-118,3.482234,-76.516442,112.5,56.25,0,56.25,33.62,0,33.62,0.0,0.0,3,14 306,6,14 ,026,01,E,NIVELII,1051971,15400,01,33.62,0
E17639,A  6     N  47      100                          -,3.487235,-76.525951,225,112.5,0,112.5,69.19,0,69.19,0.0,0.0,3,23 301,1,23,001,01,E,,1897047,20852,01,82.79,0
E11355,AV10N #18N-35,3.462907,-76.535597,112.5,56.25,0,56.25,33.99,0,33.99,0.0,0.0,3,02 303,3,02 ,013,01,E,NIVELII,1041207,1069,01,60.59,0
P013,av4n  cl34n,3.471384,-76.523849,45,22.5,0,22.5,19.06,0,19.06,0.0,0.0,3,02 311,11,02 ,018,01,P,NIVELII,1053370,1460,01,19.06,0
P4667,av4n  cl33n,3.470396,-76.52346,37.5,18.75,0,18.75,15.88,0,15.88,0.0,0.0,2,02 311,11,02 ,017,01,P,NIVELII,5085039,1463,01,15.88,0
P1214,AVD 8 CL 9,3.455701,-76.536655,150,75.0,0,75.0,66.19,0,66.19,0.0,0.0,3,02 307,7,02 ,011,01,P,NIVELII,1187899,1351,07,66.19,0
E14284,av3cn cl36a,3.474684,-76.521384,112.5,56.25,0,56.25,47.65,0,47.65,0.0,0.0,3,02 311,11,02 ,017,01,E,NIVELII,1053604,22845,01,47.65,0
E13840,Calle 22 No. 8A-07,3.451226,-76.522271,150,75.0,0,75.0,16.44,0,16.44,0.0,0.0,3,03 314,14,03 ,138,01,E,NIVELII,1033743,2485,02,16.44,0
E13692,cl 24     2n46,3.461692,-76.522451,75,37.5,0,37.5,25.92,0,25.92,0.0,0.0,3,02 314,14,02 ,044,01,E,NIVELII,1047396,1797,01,25.92,0
E20855,C015       008      021                          0,3.450011,-76.528049,300,150.0,0,150.0,-19.71,0,-19.71,0.0,0.0,3,06 313,13,06 ,137,01,1,NIVELII,1179497,27559,07,-19.71,0
E20319,AV 3GN #47BN-35,3.483563,-76.519001,75,37.5,0,37.5,22.41,0,22.41,0.0,0.0,3,14 306,6,14 ,026,01,1,NIVELII,1051695,26871,01,22.41,0
E18418,,3.455422,-76.521849,112.5,56.25,0,56.25,6.49,0,6.49,0.0,0.0,3,03 303,3,03 ,001,01,E,,2313758,24462,01,6.49,0
E18408,Cra 1G No. 50-28,3.468711,-76.502899,112.5,56.25,0,56.25,18.42,0,18.42,0.0,0.0,3,03 315,15,03 ,071,01,E,NIVELII,1035771,23058,01,18.42,0
E11028,CL 42N #6CN-58,3.481329,-76.527926,75,37.5,0,37.5,22.41,0,22.41,0.0,0.0,2,23 303,3,23,019,01,E,NIVELII,5005159,16231,01,22.41,0
P13091,C 48     N   3G    N 09                          0,3.484206,-76.518698,75,37.5,0,37.5,22.41,0,22.41,0.0,0.0,3,14 306,6,14 ,001,01,P,,2315653,25244,01,22.41,0
E11629,CR 5 CL 45AN,3.473462,-76.510653,112.5,56.25,0,56.25,27.58,0,27.58,0.0,0.0,3,03 301,1,03 ,058,01,E,NIVELII,1050486,2058,01,27.58,0
P14246,K 40        11      159                          1,3.493605,-76.518713,112.5,56.25,0,56.25,3.37,0,3.37,0.0,0.0,3,14 303,3,14 ,001,01,2,,5300631,27301,02,39.7,0
E18219,K  1B       51       36                          -,3.473296,-76.504449,300,150.0,0,150.0,51.37,0,51.37,0.0,0.0,3,03 310,10,03 ,001,01,E,,2112876,22446,07,51.37,0
P2277,car  38#13-114,3.493857,-76.513363,45,22.5,0,22.5,6.37,0,6.37,0.0,0.0,3,14 305,5,14 ,001,01,P,NIVELII,1112341,7636,01,6.37,0
E18285,cra4a #20-05,3.455789,-76.525772,112.5,56.25,0,56.25,6.49,0,6.49,0.0,0.0,3,03 303,3,03 ,042,01,E,NIVELII,1040120,22659,01,6.49,0
E9062,av3n  cl37n,3.473905,-76.520205,112.5,56.25,0,56.25,47.65,0,47.65,0.0,0.0,3,02 311,11,02 ,017,01,E,NIVELII,1053680,1474,01,47.65,0
P3979,AV10N #21N-80,3.46442,-76.534178,75,37.5,0,37.5,22.66,0,22.66,0.0,0.0,3,02 303,3,02 ,016,01,P,NIVELII,1038796,1051,01,40.39,0
P853,CL 15 4N-79,3.45807,-76.532655,150,75.0,0,75.0,66.19,0,66.19,0.0,0.0,3,02 307,7,02 ,013,01,P,NIVELII,1187601,1389,07,66.19,0
P4955,CL 34 CR 3N,3.466856,-76.516327,300,150.0,0,150.0,73.54,0,73.54,0.0,0.0,3,03 301,1,03 ,065,01,P,NIVELII,5044146,19478,07,73.54,0
E17964,CR 5 46CN-07,3.474955,-76.509312,150,75.0,0,75.0,36.77,0,36.77,0.0,0.0,3,03 301,1,03 ,064,01,E,NIVELII,1050923,26745,01,36.77,0
P5398,av3fn 59-120,3.489476,-76.51684,200,100.0,2.6,97.4,52.08,2.6,49.48,2.6,4.992319508448541,3,14 306,6,14 ,027,01,P,NIVELII,5031711,7729,07,66.3,2.6
P1518,alcaldia,3.454529,-76.534541,1250,625.0,0,625.0,-6.48,0,-6.48,0.0,0.0,3,06 302,2,06 ,012,01,P,NIVELII,1175238,12946,07,-6.48,0
E17363,AV. 4 OESTE CAI AMBIENTAL,3.451478,-76.544635,45,22.5,0,22.5,11.72,0,11.72,0.0,0.0,3,01 312,12,01 ,010,01,E,NIVELII,5290783,21120,01,14.92,0
E20739,CR 5 44B-05,3.472709,-76.511316,112.5,56.25,0,56.25,27.58,0,27.58,0.0,0.0,3,03 301,1,03 ,058,01,1,NIVELII,1050451,27890,01,27.58,0
E8432,CLL 74N#2A-07,3.492536,-76.502557,75,37.5,0,37.5,14.81,0,14.81,0.0,0.0,3,14 310,10,14 ,001,01,E,NIVELII,5198038,9758,01,27.32,0
E20479,CL 47 1N-41,3.473962,-76.507305,112.5,56.25,0,56.25,27.58,0,27.58,0.0,0.0,3,03 301,1,03 ,061,01,1,NIVELII,1181017,27085,01,27.58,0
P12793,A  6A       35       75ZC 1                      0,3.473214,-76.527419,2000,1000.0,0,1000.0,691.51,0,691.51,0.0,0.0,3,02 313,13,02 ,001,01,P,,2232111,23824,07,691.51,0
E18220,K  1B       51       36                          -,3.473447,-76.503981,300,150.0,0,150.0,51.37,0,51.37,0.0,0.0,3,03 310,10,03 ,001,01,E,,2112850,22445,07,51.37,0
E15580,AV 6-A  -28 32,3.470684,-76.529431,112.5,56.25,0,56.25,38.89,0,38.89,0.0,0.0,3,02 314,14,02 ,016,01,E,NIVELII,1181475,22470,01,38.89,0
E13816,CL26 AV5A,3.468305,-76.528218,150,75.0,0,75.0,51.85,0,51.85,0.0,0.0,3,02 314,14,02 ,015,01,E,NIVELII,1043242,21491,01,51.85,0
P1964,cll 55n # 3bn-49,3.486343,-76.514826,75,37.5,0,37.5,19.53,0,19.53,0.0,0.0,3,14 306,6,14 ,027,01,P,NIVELII,1112830,11498,01,24.86,0
P14557,K  8        31       40                          0,3.453656,-76.51429,630,315.0,0,315.0,122.83,0,122.83,0.0,0.0,3,03 308,8,03 ,119,01,2,NIVELII,2755530,27952,07,122.83,0
E16140,AV 5AN #39N-16,3.478535,-76.525053,112.5,56.25,0,56.25,38.9,0,38.9,0.0,0.0,3,02 313,13,02 ,018,01,E,NIVELII,1049046,18124,02,38.9,0
E6403,Calle 34 Cra 1H,3.463087,-76.514826,112.5,56.25,0,56.25,18.42,0,18.42,0.0,0.0,3,03 315,15,03 ,048,01,E,NIVELII,5291917,2596,01,18.42,0
P7498,A010A    N 012      076                          0,3.459317,-76.537289,400,200.0,0,200.0,176.52,0,176.52,0.0,0.0,3,02 307,7,02 ,001,01,P,NIVELI,5204020,1426,07,176.52,0
E12460,Cra 11 Calle 49,3.450088,-76.500557,112.5,56.25,0,56.25,27.79,0,27.79,0.0,0.0,3,07 305,5,07 ,125,01,E,NIVELII,5193044,5707,01,30.56,0
P8000,av3n  cl39n,3.475252,-76.51855,75,37.5,0,37.5,31.77,0,31.77,0.0,0.0,3,02 311,11,02 ,026,01,P,NIVELII,5299489,1563,07,31.77,0
E21281,cr6  cl29,3.456729,-76.517121,112.5,56.25,0,56.25,13.48,0,13.48,0.0,0.0,3,03 307,7,03 ,047,01,1,NIVELII,1031830,28247,01,13.48,0
P2157,cll 52an av 2en,3.482557,-76.509969,112.5,56.25,0,56.25,29.3,0,29.3,0.0,0.0,3,14 306,6,14 ,023,01,P,NIVELII,1113291,7801,01,37.29,0
P7433,AV 6N CL 13 EDIF FOUR POINTS,3.457188,-76.533559,112.5,56.25,0,56.25,36.15,0,36.15,0.0,0.0,3,02 305,5,02 ,013,01,P,NIVELII,5239031,11331,07,36.15,0
E8364,CR 2N 46EN-37,3.473555,-76.508361,112.5,56.25,0,56.25,27.58,0,27.58,0.0,0.0,3,03 301,1,03 ,060,01,E,NIVELII,1050958,11396,01,27.58,0
P8754,C 34B    N   2       75                          0,3.471617,-76.52561,150,75.0,0,75.0,63.54,0,63.54,0.0,0.0,3,02 311,11,02 ,015,01,P,,5292638,16384,07,63.54,0
E13872,Cra 4B No. 34-49,3.460074,-76.513113,150,75.0,0,75.0,24.56,0,24.56,0.0,0.0,3,03 315,15,03 ,049,01,E,NIVELII,1032224,2597,01,24.56,0
E6347,cll 54n #3an-54,3.485831,-76.51402,75,37.5,0,37.5,19.53,0,19.53,0.0,0.0,2,14 306,6,14 ,027,01,E,NIVELII,1113186,7743,01,24.86,0
P10639,,3.499817,-76.524215,150,75.0,0,75.0,26.53,0,26.53,0.0,0.0,3,14 311,11,14 ,001,01,P,,6484026,17453,07,26.53,0
P7566,PLAZA CENTRAL 3,3.465104,-76.520642,225,112.5,0,112.5,55.15,0,55.15,0.0,0.0,3,03 301,1,03 ,017,01,P,NIVELII,5200857,11377,07,55.15,0
P3094,ahorramas  cl11,3.451518,-76.533097,500,250.0,0,250.0,56.48,0,56.48,0.0,0.0,3,06 304,4,06 ,041,01,P,NIVELII,1179110,5493,07,56.48,0
P334,C007     O 002    - 000                          0,3.452367,-76.548105,112.5,56.25,0,56.25,31.61,0,31.61,0.0,0.0,3,01 304,4,01 ,008,01,P,NIVELII,1183435,13,07,31.61,0
E16053,AV 4N #47N-23,3.483586,-76.521215,75,37.5,0,37.5,23.06,0,23.06,0.0,0.0,3,23 301,1,23,018,01,E,NIVELII,1048872,18141,01,27.6,0
E19308,A  3     N  33A      11                          -,3.47096,-76.522736,150,75.0,0,75.0,63.54,0,63.54,0.0,0.0,3,02 311,11,02 ,017,01,E,NIVELII,1053442,25341,01,63.54,0
P3891,centenario2,3.453651,-76.536565,400,200.0,0,200.0,99.87,0,99.87,0.0,0.0,3,01 311,11,01 ,012,01,P,NIVELII,1182854,14923,07,99.87,0
E14261,Calle 37 No. 2B-13,3.462963,-76.512195,150,75.0,0,75.0,11.66,0,11.66,0.0,0.0,3,03 316,16,03 ,048,01,E,NIVELII,1039687,16264,02,11.66,0
P8883,A006A    N 021     N000       0,3.463248,-76.531219,45,22.5,0,22.5,15.55,0,15.55,0.0,0.0,3,02 306,6,02 ,016,01,P,,5299641,1286,07,15.55,0
E15442,Calle 33 No. 1-14,3.463922,-76.51572,112.5,56.25,0,56.25,8.74,0,8.74,0.0,0.0,3,03 316,16,03 ,048,01,E,NIVELII,1039270,16625,01,8.74,0
E6015,cl39  3-47,3.462052,-76.510261,112.5,56.25,0,56.25,19.26,0,19.26,0.0,0.0,3,03 310,10,03 ,050,01,E,NIVELII,1034731,2383,01,19.26,0
E20651,CL 50N #2CN-27,3.480955,-76.511825,112.5,56.25,0,56.25,33.62,0,33.62,0.0,0.0,3,14 306,6,14 ,025,01,1,NIVELII,1052691,27809,01,33.62,0
P3374,Av4n #21n-35,3.462006,-76.527955,75,37.5,0,37.5,25.82,0,25.82,0.0,0.0,3,02 304,4,02 ,014,01,P,NIVELII,1184148,1193,07,25.82,0
P3717,cl34n  av2bisn,3.471736,-76.524486,50,25.0,0,25.0,21.18,0,21.18,0.0,0.0,3,02 311,11,02 ,015,01,P,NIVELII,1053337,1438,01,21.18,0
E3191,CR 5 43N-29,3.471813,-76.512294,100,50.0,0,50.0,24.51,0,24.51,0.0,0.0,3,03 301,1,03 ,057,01,E,NIVELII,6359248,2052,01,24.51,0
E3452,Calle 38N No. 2n-39,3.466958,-76.514579,45,22.5,0,22.5,11.03,0,11.03,0.0,0.0,3,03 301,1,03 ,063,01,E,NIVELII,1049844,2732,01,11.03,0
P1730,CLL22BIS #9AN-21,3.464573,-76.533602,112.5,56.25,0,56.25,33.99,0,33.99,0.0,0.0,3,02 303,3,02 ,016,01,P,NIVELII,1187317,11334,07,60.59,0
E13911,Cl15 Cr1y2,3.455161,-76.530289,300,150.0,0,150.0,-19.71,0,-19.71,0.0,0.0,3,06 313,13,06 ,043,01,E,NIVELII,1179713,5548,07,-19.71,0
P10527,,3.457051,-76.505507,112.5,56.25,0,56.25,13.48,0,13.48,0.0,0.0,3,03 307,7,03 ,109,01,P,,5268184,17191,02,13.48,0
P7018,C008     N 003     N070       0,3.459209,-76.529533,75,37.5,0,37.5,25.92,0,25.92,0.0,0.0,3,02 306,6,02 ,014,01,P,,5151635,15864,07,25.92,0
P13258,A  6     N  29       11                          0,3.471401,-76.527994,800,400.0,0,400.0,290.67,0,290.67,0.0,0.0,3,23 303,3,23,001,01,P,,2349647,24904,07,290.67,0
P7290,cll 70 bis cra 8 norte,3.488191,-76.500704,500,250.0,0,250.0,89.77,0,89.77,0.0,0.0,3,17 301,1,17 ,091,01,P,NIVELII,5124590,14210,07,185.37,0
E11680,ave  10#10n 79,3.457928,-76.537589,112.5,56.25,0,56.25,49.64,0,49.64,0.0,0.0,3,02 307,7,02 ,011,01,E,NIVELII,1042025,1382,01,49.64,0
E15326,av  esf .   5n05,3.46565,-76.526684,75,37.5,0,37.5,25.92,0,25.92,0.0,0.0,3,02 314,14,02 ,015,01,E,NIVELII,1042882,24394,01,25.92,0
P10879,Av5n #20n-75,3.461712,-76.529117,225,112.5,0,112.5,77.45,0,77.45,0.0,0.0,3,02 304,4,02 ,014,01,P,NIVELII,1188399,1207,07,77.45,0
P6081,cra8cll37a,3.454302,-76.508462,112.5,56.25,0,56.25,15.88,0,15.88,0.0,0.0,3,03 304,4,03 ,109,01,P,NIVELII,5077311,2337,01,15.88,0
P3369,av 2hn #52an-34,3.48361,-76.511542,225,112.5,0,112.5,58.59,0,58.59,0.0,0.0,3,14 306,6,14 ,023,01,P,NIVELII,1113372,7761,02,74.58,0
P8967,av9-66n,3.491197,-76.527502,75,37.5,0,37.5,23.06,0,23.06,0.0,0.0,3,23 301,1,23,022,01,P,NIVELII,5303010,8014,01,27.6,0
P048,Calle 58N Cra 1N,3.479556,-76.501017,200,100.0,0,100.0,51.6,0,51.6,0.0,0.0,3,17 316,16,17 ,066,01,P,NIVELII,1054503,9925,02,51.6,0
E17509,cra8a#37-01,3.452876,-76.508645,112.5,56.25,0,56.25,15.88,0,15.88,0.0,0.0,3,03 304,4,03 ,120,01,E,NIVELII,1030442,20938,01,15.88,0
E13949,cra 6a    cll 44a,3.459359,-76.505868,150,75.0,0,75.0,17.97,0,17.97,0.0,0.0,3,03 307,7,03 ,062,01,E,NIVELII,1037897,2106,01,17.97,0
P7094,AV 6A #31N-34,3.472909,-76.527919,400,200.0,0,200.0,138.3,0,138.3,0.0,0.0,3,02 313,13,02 ,016,01,P,NIVELII,5161681,11372,07,138.3,0
P8284,K 36        15      189                          1,3.497665,-76.506684,630,315.0,0,315.0,197,0,197.0,0.0,0.0,3,17 531,31,17 ,001,01,P,NIVELII,5271134,11131,07,197,0
P4902,cl44  cr1g,3.463869,-76.507448,225,112.5,0,112.5,38.52,0,38.52,0.0,0.0,3,03 310,10,03 ,050,01,P,NIVELII,5027942,2455,07,38.52,0
E20266,Cra 4B No. 44A-09,3.462084,-76.506792,45,22.5,0,22.5,7.37,0,7.37,0.0,0.0,3,03 315,15,03 ,050,01,1,NIVELII,1032500,27191,01,7.37,0
